50,4
50,5
50,6
50,7
51,1
51,2
51,3
51,4
51,5
51,6
51,7
51,8
52,1
52,2
52,3
52,4
52,5
52,6
52,7
52,8
52,9
53,1
53,2
53,3
53,4
53,5
53,6
53,7
54,1
54,2
54,3
54,4
54,5
55,1
55,2
55,3
55,4
55,5
55,6
55,7
56,1
56,2
56,3
56,4
56,5
56,6
57,1
57,2
57,3
57,4
57,5
58,1
58,2
58,3
58,4
58,5
58,6
59,1
59,2
59,3
59,4
59,5
59,6
59,7
60,1
60,2
60,3
60,4
60,5
60,6
61,1
61,2
61,3
62,1
62,2
62,3
62,4
62,5
63,1
63,2
63,3
63,4
63,5
63,6
63,7
64,1
64,2
64,3
64,4
64,5
64,6
64,7
65,1
65,2
65,3
65,4
65,5
65,6
66,1
66,2
66,3
66,4
66,5
66,6
67,1
67,2
67,3
67,4
67,5
67,6
68,1
68,2
68,3
69,1
69,2
69,3
70,1
70,2
70,3
70,4
71,1
71,2
73,1
74,1
24,1
25,1
26,1
27,1
27,2
27,3
27,4
28,1
28,2
28,3
28,4
28,5
29,1
29,2
29,3
30,1
30,2
30,3
30,4
30,5
30,6
30,7
30,8
31,1
31,2
31,3
32,1
32,2
32,3
32,4
32,5
32,6
32,7
32,8
32,9
33,1
33,2
33,3
33,4
33,5
33,6
33,7
33,8
34,1
34,2
34,3
34,4
34,5
34,6
34,7
34,8
34,9
34,10
34,11
34,12
34,13
35,1
35,2
35,3
35,4
35,5
35,6
35,7
35,8
35,9
35,10
35,11
36,1
36,2
36,3
36,4
36,5
36,6
36,7
36,8
36,9
36,10
37,1
37,2
37,3
37,4
37,5
37,6
37,7
37,8
37,9
37,10
37,11
37,12
37,13
37,14
37,15
37,16
38,1
38,2
38,3
38,4
38,5
38,6
38,7
38,8
38,9
38,10
38,11
38,12
38,13
38,14
38,15
38,16
38,17
39,1
39,2
39,3
39,4
39,5
39,6
39,7
39,8
39,9
39,10
39,11
39,12
40,1
40,2
40,3
40,4
40,5
40,6
40,7
40,8
40,9
40,10
40,11
40,12
40,13
40,14
40,15
40,16
41,1
41,2
41,3
41,4
41,5
41,6
41,7
41,8
41,9
41,10
41,11
41,12
41,13
41,14
41,15
42,1
42,2
42,3
42,4
42,5
42,6
42,7
42,8
42,9
42,10
42,11
42,12
43,1
43,2
43,3
43,4
43,5
43,6
43,7
43,8
43,9
43,10
43,11
43,12
43,13
43,14
43,15
43,16
43,17
43,18
43,19
44,1
44,2
44,3
44,4
44,5
44,6
44,7
44,8
44,9
44,10
44,11
44,12
44,13
44,14
44,15
45,1
45,2
45,3
45,4
45,5
45,6
45,7
45,8
45,9
45,10
45,11
45,12
45,13
45,14
45,15
45,16
46,1
46,2
46,3
46,4
46,5
46,6
46,7
46,8
46,9
46,10
46,11
46,12
46,13
46,14
46,15
46,16
46,17
46,18
46,19
47,1
47,2
47,3
47,4
47,5
47,6
47,7
47,8
47,9
47,10
47,11
47,12
48,1
48,2
48,3
48,4
48,5
48,6
48,7
48,8
48,9
49,1
49,2
49,3
49,4
49,5
50,1
50,2
50,3
50,4
50,5
50,6
50,7
50,8
50,9
50,10
50,11
51,1
51,2
51,3
51,4
51,5
52,1
52,2
52,3
52,4
52,5
52,6
53,1
53,2
53,3
53,4
53,5
53,6
54,1
54,2
54,3
54,4
54,5
54,6
55,1
55,2
55,3
55,4
55,5
56,1
56,2
56,3
56,4
57,1
57,2
57,3
57,4
57,5
57,6
58,1
58,2
58,3
58,4
59,1
59,2
59,3
59,4
59,5
59,6
59,7
60,1
60,2
60,3
60,4
61,1
61,2
61,3
61,4
61,5
61,6
61,7
61,8
61,9
62,1
62,2
63,1
63,2
63,3
63,4
63,5
64,1
64,2
64,3
64,4
64,5
64,6
64,7
64,8
64,9
65,1
65,2
65,3
65,4
65,5
66,1
66,2
67,1
67,2
68,1
68,2
68,3
68,4
68,5
69,1
69,2
70,1
70,2
70,3
70,4
71,1
71,2
72,1
72,2
